text,category
"The NRC says that public exposure risk from earthquake damaged nuclear plants is perfectly acceptable. 
I don't agree. ☮︎
https://t.co/06zSSgkIWl via @BulletinAtomic",other
"0.56 magnitude earthquake occurred at Inyo, CA, United States on 2022-08-18 18:32:18 UTC
Map: https://t.co/JWl7Txw7vE
#earthb0t #earthquake  #Inyo #CA #UnitedStates #noaa #greatshakeout #LetsBeSafe #OpenData #data https://t.co/bVpX6EcaKu",earthquake
Chichi and Kess English can cause earthquake #BBNaija,other
"แผ่นดินไหว ประเทศเมียนมา (17.66,97.62) ขนาด 3.4 วันที่ 19 สิงหาคม 2565 เวลา 01:24 น. ตามเวลาประเทศไทย [TMD] #แผ่นดินไหว #กองเฝ้าระวังแผ่นดินไหว #earthquaketmd https://t.co/We1mDVptmn",
"@mwangaza_kawira I think so Her Excellency, but let continue praying for the president elect. Together we can. Victory we got in meru, I tell you it was an earthquake Mudavadi kado 😂😂 am proud I was your Agent",other
@no_earthquake @synekura_audio Love than Blanchot is cancelled for ableism rather than his youthful flirtations with fascism.,other
"@JeremiahKioni U remember the talk with LATIF, u were not ur self but at least u r recovering from political shock .... Ndaragwa people earthquake really shook you.....
Set ndaragwa free....",other
"#TBT 🏫 🇭🇹 | Back in 2011, Shakira visited Port-au-Prince in Haiti to announce the reconstruction project of the Elie Dubois Public School, which was severely damaged in the country’s devastating 2010 earthquake. https://t.co/F67zGbwqUc",other
🎵🎵 NOW PLAYING: Earthquake - Labrinth ft Tinie Tempah 🎵🎵,other
"Medical staff at Naval Medical Center San Diego participated in an annual all hazard exercise Citadel Rumble 2022 with the objective of safely evacuating 3 mannequins after a simulated earthquake, all while still providing vital medical care. #navymedicine https://t.co/c6QCsImKUs",other
"#Earthquake M3.4 Myanmar (Burma): Myanmar 18 Aug 18:24 UTC - report/info: 
https://t.co/lh48kzDVIJ",earthquake
#Earthquake M3.2 strikes 19 km SW of #Taupo (New Zealand) 9 min ago. More info: https://t.co/pnGELWrcYI,earthquake
地震情報 - Yahoo!天気・災害 https://t.co/oO7Aefk3ay https://t.co/yaX48AbC9r,
i thought an earthquake was coming but😂😭 https://t.co/oAYNetEROT,other
Fog in the Earthquake,other
Nostradamus must have also prophesized that the human would be given the light of hope as well. #Nostradamus #human #hope https://t.co/pdk6gkhtIm,other
@no_earthquake Now say Thank You Beyoncè,other
"@Sarah73770415 @KariLakeWarRoom @katiehobbs @KariLake This is the best Symbol I've seen to represent women's rights in upcoming election. 
Women are FINALLY, FINALLY involved.
It took a ""SCOTUS Size 10 Earthquake"" to shake them out of their stupor. But thankfully, they're FINALLY awake!!
#BlueTsunami2022
#VoteBlue2022
#VoteBlue22 https://t.co/AkrkZtlVcU",other
@girltwunk u can keep lying to urself that’s ok i do not mind,other
"Another earthquake was reported in South Carolina on Thursday morning. And no, it wasn't near Elgin. 
https://t.co/E9IPQX3Xz9",earthquake
[震源地] 千葉県東方沖 [最大震度] 震度1 (2022年8月19日 02時36分頃発生) - goo天気 https://t.co/P5NaUBZKxW #Earthquake,
"แผ่นดินไหว ประเทศเมียนมา(17.66°N,97.62°E) ขนาด 3.4  ลึก 4 กม. วันที่ 19 ส.ค. 2565 เวลา 01:24 น. [TMD] https://t.co/ZwfeTTc594",
"แผ่นดินไหว ประเทศเมียนมา(17.66°N,97.62°E) ขนาด 3.4  ลึก 4 กม. วันที่ 19 ส.ค. 2565 เวลา 01:24 น. [TMD] https://t.co/smmgyPpf0O",
"#EarthquakePH #EarthquakeDavaoOccidental
Earthquake Information No.1
Date and Time: 19 August 2022 - 02:20 AM
Magnitude = 4.1
Depth = 120 km
Location = 04.20°N, 125.67°E - 137 km S 12° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)

https://t.co/h5iy6hQkCq https://t.co/v3DSfErvOR",earthquake
"(地震情報) 

[震源地] 千葉県東方沖 [最大震度] 震度1 (2022年8月19日 02時36分頃発生) - goo天気
-
#地震 
https://t.co/wnHDKCRXLW",
"I will do a richard ̍nixon impression voice over recording 👍
#tickets #travelling #brooklyn #wearebcs #fantasyfootball #earthquake #newhome #homesforsale 

👉👉https://t.co/B7hLP3CoKk https://t.co/vOUZwz7WHJ",other
"USGS reports a M0.67 earthquake, 20km NNE of Ridgecrest, CA on 8/18/22 @ 18:32:18 UTC https://t.co/ONLk4vdoa8 #earthquake",earthquake
"@BrianRoemmele Brian, do you think these show faulting impacts from earthquake activity? https://t.co/qBUxlcIT1v",other
"Nice write up on our Bonneville landslide research by Steve Benham of KATU media in Portland, Oregon. There is a link to our open-access paper in Quaternary Research. I think you'll enjoy the story!
https://t.co/3m83MkUJrM",other
@throughthewir3 like giga drain &gt;&gt;&gt; synthesis and power whip tbh tbh and u already have lando t earthquake maybe give it sludge bomb instead,other
@no_earthquake chess is like what if games were actually interesting,other
"[EMSC] M4.8 Aug-18 18:33:28 UTC, KEPULAUAN SANGIHE, INDONESIA, Depth:91.0km, https://t.co/1hluLc1xcz #quake https://t.co/QQiENREnNI",earthquake
"📌 Earthquake information - New event 📌

#earthquake #USGS

Date and time (UTC): 08/17/2022 05:50:43 PM
Magnitude: 4.8 mb
Area: 47 km WNW of Bahía de Caráquez, Ecuador
Depth (km): 10
Latitude: -0.3841
Longitude: -80.7973 https://t.co/DRIhbGEDEx",earthquake
"#EarthquakePH #EarthquakeOccidentalMindoro
Earthquake Information No.1
Date and Time: 19 August 2022 - 02:20 AM
Magnitude = 2.3
Depth = 001 km
Location = 14.11°N, 119.43°E - 080 km N 69° W of Lubang (Occidental Mindoro)

https://t.co/1ZdHZtUKNY https://t.co/ITW9I1JZye",earthquake
https://t.co/xBlO1VQZvP,other
https://t.co/aT3ak2tZps,other
"2.02 magnitude earthquake occurred at 67602 CA-198, San Miguel, CA 93451, United States on 2022-08-18 17:44:04 UTC
Map: https://t.co/c0d793Rw4W
#earthb0t #earthquake  #67602CA198 #SanMiguel #CA93451 #UnitedStates #noaa #greatshakeout #LetsBeSafe #OpenData #data https://t.co/H54CesjJ6C",earthquake
"0.26 magnitude earthquake occurred at San Bernardino, CA, United States on 2022-08-18 17:57:27 UTC
Map: https://t.co/RC4LxycHPZ
#earthb0t #earthquake  #SanBernardino #CA #UnitedStates #noaa #greatshakeout #LetsBeSafe #OpenData #data https://t.co/5orZ0qE8fQ",earthquake
"Call back, and tell me that He went with you into the storm;
 
Call back, and say He kept you when the forest’s roots were torn;

That, when the heavens thunder and the earthquake shook the hill,

He bore you up and held you where the very air was still.",other
"地震が発生しました
詳細は下記URLへ

https://t.co/AVmbsva74w

#地震速報共有ハッシュタグ",
"1.50 magnitude earthquake occurred at Matanuska-Susitna, AK, United States on 2022-08-18 17:59:03 UTC
Map: https://t.co/byfkDSrV9z
#earthb0t #earthquake  #MatanuskaSusitna #AK #UnitedStates #noaa #greatshakeout #LetsBeSafe #OpenData #data https://t.co/iKYVY0cKrg",earthquake
Deadly Earthquake Destroys New Mexico towns.,earthquake
"#Earthquake M4.8 KEPULAUAN SANGIHE, INDONESIA 11mins ago 18 Aug 18:20 UTC - report/info: 
https://t.co/uoTeQUDUyC",earthquake
"2.19 magnitude earthquake occurred at 67602 CA-198, San Miguel, CA 93451, United States on 2022-08-18 18:00:40 UTC
Map: https://t.co/p0S4ApmFOY
#earthb0t #earthquake  #67602CA198 #SanMiguel #CA93451 #UnitedStates #noaa #greatshakeout #LetsBeSafe #OpenData #data https://t.co/hvZkU98qfP",earthquake
"#Earthquake M3.7 CERAM SEA, INDONESIA 18 Aug 18:07 UTC - report/info: 
https://t.co/LvchZNztl0",earthquake
"4.8 earthquake occurred near Kepulauan Sangihe, Indonesia at 18:20 UTC! #earthquake https://t.co/1kreYFEQuq",earthquake
#Earthquake (#gempa) M3.7 strikes 188 km W of #Mas (#Indonesia) 24 min ago. More info: https://t.co/l8891KvdLd,earthquake
"0.35 magnitude earthquake occurred at 14257 Big Geysers Rd, Cloverdale, CA 95425, United States on 2022-08-18 18:03:44 UTC
Map: https://t.co/mCxGfXGmTo
#earthb0t #earthquake  #14257BigGeysersRd #Cloverdale #CA95425 #UnitedStates #noaa #greatshakeout #LetsBeSafe #OpenData #data https://t.co/S5HLaTrzxJ",earthquake
"New #Earthquake. 🌎
4.8 (M) - 266 km al sureste de Koronadal - Filipinas.
2022/08/18 18:20:39 UTC.
App: https://t.co/RblVNxZYn8
#Koronadal #Filipinas #earthquake #sismo #temblor #terremoto https://t.co/jbkoJjr66b",
#Earthquake (#lindol) M4.8 strikes 127 km S of #Sarangani (#Philippines) 10 min ago. More info: https://t.co/pYNUpxKPSr,earthquake
"1.60 magnitude earthquake occurred at 5779 Eastside Ln, Coleville, CA 96107, United States on 2022-08-18 18:04:13 UTC
Map: https://t.co/NoXS8FD5nv
#earthb0t #earthquake  #5779EastsideLn #Coleville #CA96107 #UnitedStates #noaa #greatshakeout #LetsBeSafe #OpenData #data https://t.co/PgZQa5YORP",earthquake
#Earthquake (#gempa) M3.0 strikes 40 km SE of #Ambon (#Indonesia) 7 min ago. More info: https://t.co/RG254pPC3S,earthquake
"1.40 magnitude earthquake occurred at Fairbanks North Star, AK, United States on 2022-08-18 18:20:41 UTC
Map: https://t.co/Nn47f5cJud
#earthb0t #earthquake  #FairbanksNorthStar #AK #UnitedStates #noaa #greatshakeout #LetsBeSafe #OpenData #data https://t.co/FS6WlTEpQW",earthquake
@coco_scheme lmfao,other
"Members and pensioners of the Social Security System (SSS) affected by the recent earthquake that struck Abra and nearby areas may now avail of the calamity assistance package.

https://t.co/lUQd8aN6yc",other
So my neighbors are moving out today and it feels like a constant earthquake. So fun for me.,other
"@madlad_l @LumaYami ""was that an earthquake"" nah that's just Luma walking",other
"@no_earthquake I was making fun of his biennial review for measuring all art against de kooning, taking a legitimate argument about institutions self-laundering via idpol and arguing it poorly",other
"37 km NNE of Kathmandu, Nepal-4.2 https://t.co/StutKasWDd",earthquake
"I l̔ove Coffee ✌
#puzzle #earthquake #megaplex22 #furries #furcon #fursuits #furryfandom #megaplex2022 

https://t.co/OIbhnnLHqt",other
"If there’s an earthquake, do people on planes just watch the earth shake?",other
"USGS reports a M0.27 earthquake, 15km SSW of Searles Valley, CA on 8/18/22 @ 17:57:27 UTC https://t.co/txi2bmNL5H #earthquake",earthquake
"Cities skylines is great cause I can spend an i game week fixing an area that’s been clobbered with a fuckin meteor and installing all the preemptive equipment to save people in the future only to watch the same area get hit by a 7.4 earthquake, erasing every bit of progress.",other
We wrapped around the equator then a big earthquake happened before that i think we had contact w people on mars 🤷🏽‍♀️ https://t.co/IIMByewYtb,other
"USGS reports a M1.4 earthquake, 36 km SSW of South Van Horn, Alaska on 8/18/22 @ 18:20:41 UTC https://t.co/9xhfALhZ2B #earthquake",earthquake
New Earthquake 22.05 km of Pulau Dumarehe (Indonesia) - 4.82M/91km - 18/08/2022 18:24:36 UTC (BMKG/Preliminary) (T0) https://t.co/3S2BaBTpcp,earthquake
Long period geomagnetic fluctuations after the 1964 Alaskan earthquake https://t.co/uk85iRVVFr,earthquake
@Opresii Ahh Saturday there would be an earthquake oo  make sure to pack the tuna under the bed😂😂,other
mb 5.0 SOUTHEAST OF LOYALTY ISLANDS #Earthquake #Gempa https://t.co/lOjWwqrF7b,earthquake
"When it came to the most clear-cut imaginable example of disinfo (fake earthquake warnings that cannot be legitimate even in principle, spammed hourly by an account that does literally nothing else), they want a community member to manually report every single one.",other
"M 4.2 TARAPACA, CHILE #Earthquake #Gempa https://t.co/rOIbrDf8sT",earthquake
M 4.2 NEPAL #Earthquake #Gempa https://t.co/skKm4jAgrl,earthquake
Earthquake. https://t.co/COJTv2AYDj,earthquake
"Earthquake? Or truck driving by? 

LA's constant game.",other
"q§。・_・)§/ 
[震源地] 千葉県東方沖 [最大震度] 震度1 (2022年8月19日 02時36分頃発生) - goo天気
 https://t.co/VJW0BNPmQQ
#jisin #saigai #地震 https://t.co/fSA5Ih0ITX",
"@Jordan92338366 @earthquake_co Cheers Jordan, I guess I've got some form of automotive OCD as I've always liked having a clean car. I'll try and get some details together and show you a few of the details. Not all have cost big bucks, some are modified pieces from other VAG models. 👍🏻",other
"政府は地震の影響に対応することに集中すべき
だと

the government should focus on coping with the 
effects of an earthquake",other
"@pblevins10 No. Thanks! ...Yesterday's earthquake was a magnitude 5, which in the place where I live does not even raise more alarm. This is the most seismic country in the world and we are used to it. I just pray there isn't one like the one from 2010!!",earthquake
"As tempting as it is na kumuha ng cash assistance from DSWD, I feel like other students deserve it more. If there's one thing the earthquake taught me, it's that I'm actually a lot more fortunate than a lot of people. Made me complain less, gotta say lol.",other
"USGS reports a M1.3 earthquake, 14 km WNW of Kalifornsky, Alaska on 8/18/22 @ 13:35:45 UTC https://t.co/sm8akNBZzQ #earthquake",earthquake
"#Sismografo de la region del #Maule registrando #sismo en tiempo real.
Sentiste el sismo? Reportalo aqui: https://t.co/d95zv9S7Tj
#Iris #GFZ #temblor #earthquake #Chile @ChileAlertaApp https://t.co/RWAjgAgrZx",
"震源 震度は以下の通りです
[震源地] 千葉県東方沖 [最大震度] 震度1 (2022年8月19日 02時36分頃発生) - goo天気

https://t.co/mlvgrf4E1D
#地震速報共有ハッシュタグ
#EarthquakeImmediateReport
#EarthquakeEarlyWarning
#e",
"1.70 magnitude earthquake occurred at Hawaii, HI, United States on 2022-08-18 18:08:36 UTC
Map: https://t.co/4qTlvyzUdP
#earthb0t #earthquake  #Hawaii #HI #UnitedStates #noaa #greatshakeout #LetsBeSafe #OpenData #data https://t.co/kGmN365yPh",earthquake
@Richie_Sombrero @_restaurant_bot Earthquake drinking all the poutine gravy straight out of the cauldron.,other
"@Jordan92338366 @earthquake_co Nice hardware dude, I always get excited when the parcel man arrives, take it easy brother, go steady 👍🏻",other
"I will do a richard nixo̍n impression voice over recording 👐
#kjo #focusquotes #proudtobewoke #jaylor #earthquake #blackearthinstitute #bbnaija #fact 

👉👉https://t.co/3Nq7y8Clez https://t.co/MDDKhZ9d4C",other
"Aviso sismico
#Sismo detectado en la region del #Maule.
[POST SUJETO A ERRORES]
#temblor #earthquake #Chile  
id:1ggbbm",other
@theterbush @Momademia @AcademicDad Thanks Brian!!,other
Temblor -  M 5.0 - southeast of the Loyalty Islands https://t.co/Ovu8Fem9iT #Earthquake #Temblor,earthquake
"@Research_USDOT @UUtah @johnmacpdx @PDshake @psu_research @NIrozElardo @uarizona @uoregon @utarlington NITC work has approached this topic in various ways. A recent report from @UUtah assesses the potential economic impacts of a catastrophic earthquake in the Salt Lake City region, with an eye toward helping smaller businesses increase their resiliency: https://t.co/EU06MUNnpU https://t.co/px2pjuYo4c",earthquake
"1.80 magnitude earthquake occurred at Chugach, AK, United States on 2022-08-18 18:07:31 UTC
Map: https://t.co/WbjdB4RH5o
#earthb0t #earthquake  #Chugach #AK #UnitedStates #noaa #greatshakeout #LetsBeSafe #OpenData #data https://t.co/UhyRNfRK8v",earthquake
"Learn how to make money doing voiceover at home ̔#makemoney
 😀
#codenewbies #crossingstreams #earthquake #revops #content #contentseo #writing #untermensch 

👉👉https://t.co/GswPJ4TEKj https://t.co/P1X3Kiv8QZ",other
"1.70 magnitude earthquake occurred at Hawaii, HI, United States on 2022-08-18 18:08:36 UTC
Map: https://t.co/ssSCUS20GV
#earthb0t #earthquake  #Hawaii #HI #UnitedStates #noaa #greatshakeout #LetsBeSafe #OpenData #data https://t.co/S5NdHzhSa9",earthquake
they’re poly https://t.co/VkN1TC0j3U,other
#Earthquake (#terremoto) M2.0 strikes 5 km N of #Modena (#Italy) 15 min ago. More info: https://t.co/h8huacy9Yw,earthquake
"USGS reports a M1.7 earthquake, 5 km ENE of Pāhala, Hawaii on 8/18/22 @ 18:08:36 UTC https://t.co/dmvpnjoqj0 #earthquake",earthquake
@good_very_well selfishly both but im also happy to wait tbh,other
"#EarthquakePH #EarthquakeIlocosSur
Earthquake Information No.1
Date and Time: 19 August 2022 - 02:05 AM
Magnitude = 1.4
Depth = 030 km
Location = 16.96°N, 120.71°E - 004 km S 42° W of Cervantes (Ilocos Sur)

https://t.co/c8Ngfqkw0X https://t.co/36xmSc8L1I",earthquake
"1.7 magnitude #earthquake. 6 km from Pāhala, HI, #UnitedStates https://t.co/sJVxJ34lbh",earthquake
"[震源地] 千葉県東方沖 [最大震度] 震度1 (2022年8月19日 02時36分頃発生) - goo天気
https://t.co/CIvIAHje0S
https://t.co/VcYGRoIBfR

#地震速報共有ハッシュタグ",
"[震源地] 千葉県東方沖 [最大震度] 震度1 (2022年8月19日 02時36分頃発生) - goo天気

https://t.co/mlvgrf46c5
#地震速報共有ハッシュタグ
#EarthquakeEarlyWarning
#earthquake
#地震速報
#地震",
"[震源地] 岩手県内陸南部 [最大震度] 震度1 (2022年8月19日 02時11分頃発生) - goo天気
https://t.co/WezkIQyX0I
https://t.co/VcYGRoIBfR

#地震速報共有ハッシュタグ",
"USGS reports: M1,7 Earthquake 5 km ENE of Pāhala, Hawaii,
Depth 37,9 Km @ 2022-08-18 08:08:36 HST.
More info: https://t.co/EL19pjgNdA 
#EarthQuake #Hawaii #Quake https://t.co/89biyG00pV",earthquake
"[震源地] 岩手県内陸南部 [最大震度] 震度1 (2022年8月19日 02時11分頃発生) - goo天気

https://t.co/mlvgrf46c5
#地震速報共有ハッシュタグ
#EarthquakeEarlyWarning
#earthquake
#地震速報
#地震",
@ShaneIsheev earthquake in hollyoaks,other
"sure climate change is bad for people and all that apparently, but it has also made ppl create a lot of terrible art about it, which by itself is a great reason to stop it",other
"I fixed my title. I'm understanding more about the particle の(no). I was not sure which noun should go before or after の - 地震(jishin - earthquake) or 狐(kitsune - fox). The subject of focus is earthquakes, so it should be - 地震の狐 (Earthquake Fox).",other
"↑
58. MANIAC MATT BORNE (DOINK THE CLOWN (1st.)) (MATTHEW OSBORNE)
59. THE CANADIAN EARTHQUAKE (BIG JOHN TENTA)
60. JIMMY BACKLUND (GIGOLO JIMMY DEL RAY) (DAVID FERRIER)
61. BIFF WELLINGTON (SHAYNE BOWER)
62. TRACY SMOTHERS
↓",other
"USGS reports a M1.9 earthquake, 101 km SSE of Sand Point, Alaska on 8/18/22 @ 10:20:00 UTC https://t.co/Z4NoNb3TKe #earthquake",earthquake
"USGS reports a M1.8 earthquake, 57 km NNE of Chenega, Alaska on 8/18/22 @ 18:07:31 UTC https://t.co/XAWReW6Uk1 #earthquake",earthquake
@good_very_well i wanna read !!,other
feelin like a toilet in an earthquake,other
"@ChristineEasda1 @earthquake_co Usually where I live in CA they don't ask or warn they just shut it down. G.N.
  needs to be in no uncertain terms tarred,feathered and run out on a rail. Then we can start cleaning up the rest of them in Sacramento.",other
"1.8 magnitude #earthquake. 57 km NNE of Chenega, Alaska https://t.co/xBJW92c6OX",earthquake
#Earthquake - #زلزله Mag: 5 Depth : 129.264 Km  Place :  southeast of the Loyalty Islands Date/Time : 8/18/2022 7:43:25 PM Updated : 8/18/2022 8:01:44 PM Status : reviewed Code : 6000ibwu https://t.co/DtKhzt5n1O,earthquake
“Demolition time!” — Upon using Earthquake,other
@JackDeeth lmao u shld,other
"@Kank_Vobam_Soel yeah !! we have earthquake alarms
I'm pretty sure that if you just search up ""mexico earthquake alarm"" it might dhow up",other
@coco_scheme what was the debate,other
@DefenceU JUST  2 EARTHQUAKE 9.6 will swallow Russia and Moscow the world crisis and joblessness will be over,other
"USGS reports a M1.6 earthquake, 4 km NE of Coleville, California on 8/18/22 @ 18:04:13 UTC https://t.co/kfvKRZCLWT #earthquake",earthquake
"Netflix ‘shaking’ from Prince Harry, Meghan Markle ‘earthquake’ https://t.co/MrfSIqwhGc",other
"1.6 magnitude #earthquake. 24 km from #SmithValley, NV, ##UnitedStates https://t.co/uaJihxD6gM",earthquake
"2.0 magnitude #earthquake. 3 mi from Lake Isabella, CA, ##UnitedStates https://t.co/YN964wLs7E",earthquake
"2.0 magnitude #earthquake. 4 km from Lake Isabella, #CA, #UnitedStates https://t.co/xstn0wWiI8",earthquake
"2.0 magnitude #earthquake. 3 mi from Lake Isabella, CA, #UnitedStates https://t.co/ZI2dJK5scp",earthquake
@no_earthquake gonna release a version where the lines on the abstract art are loss.png,other
"USGS reports a M1.96 earthquake, 4km NE of Lake Isabella, CA on 8/18/22 @ 18:04:38 UTC https://t.co/EyrYaWQhxA #earthquake",earthquake
"Magnitude 1.6 #earthquake, 12.2 km SSE of Topaz_Lake, NV https://t.co/v0cLDO04Iv",earthquake
"@fulchand_tudu4 @NFT_VeeFriends @NFT_mania_ @BookingGwen @jeffery78941211 @robertromy @Yut34114390 @flaksage @victor_kenji @VicentCabrera @NFTGemTrader @armandgorenk @RAkugadi @noharaharuma @awesomeswag314 Grab yourself a FREE ""Lifestyle of the new age low-key investor"" short short film full cast #NFT bringing awareness to Haiti's earthquake victims. #tezos
Check out my pinned tweet to watch
 https://t.co/6n14NTgFMZ",other
#earthquake  2022-08-18 17:43:25 (M5.0) southeast of the Loyalty Islands -22.3 171.7 (1cbfb) https://t.co/6oUOGh9Udj,earthquake
#earthquake Magnitudo 5.0 - southeast of the Loyalty Islands (21 minutes 35 seconds ago),earthquake
"USGS reports a M0.35 earthquake, 7km NW of The Geysers, CA on 8/18/22 @ 18:03:44 UTC https://t.co/qNtQexIJRJ #earthquake",earthquake
If you can’t deadlift 225 without throwing the entire thing down and causing a 8.0 Richter scale type earthquake in the gym maybe you should go down in weight,other
"@hananfts 
Grab yourself a FREE ""Lifestyle of the new age low-key investor"" short short film full cast #NFT bringing awareness to Haiti's earthquake victims. #tezos
Check out my pinned tweet to watch
 https://t.co/6n14NTgFMZ",other
@marta_zboralska LOL TRULY,other
"M5 - southeast of the Loyalty Islands
Mag: 5
Depth: 129.264km
Date-Time: 2022-08-18  17:43:25 UTC
https://t.co/ytMXE2w2sE
#USGS #Earthquake https://t.co/iZ9SveA8Wm",earthquake
"@IAmSophiaNelson 
Grab yourself a FREE ""Lifestyle of the new age low-key investor"" short short film full cast #NFT bringing awareness to Haiti's earthquake victims. #tezos
Check out my pinned tweet to watch
 https://t.co/6n14NTgFMZ",other
@_acedie :) https://t.co/iMm91vuWZG,other
@no_earthquake Great minds https://t.co/NNaeMbqlsa,other
An #earthquake with 5.00 magnitude has occurred near The Loyalty Islands @ 19:43:25 UTC #oceania https://t.co/OgfilVkZ9z,earthquake
#earthquake Magnitudo 5.0 - southeast of the Loyalty Islands (21 minutes 35 seconds ago),earthquake
@JPRPT98 The way he calcd the earthquake like that was beautiful.,other
"2.2 magnitude #earthquake. 20 mi from #KingCity, CA, #UnitedStates https://t.co/mYWcUrz2RA",earthquake
"2.2 magnitude #earthquake. 33 km from #KingCity, CA, United States https://t.co/emhxOIJBdi",earthquake
"USGS reports a M2.19 earthquake, 23km NE of San Ardo, CA on 8/18/22 @ 18:00:40 UTC https://t.co/p1HZ71mFEj #earthquake",earthquake
"A M2.19 earthquake has been reported by the USGS for 23km NE of San Ardo, CA. Link: https://t.co/xYfANaMBgV",earthquake
#Earthquake of magnitude 5 at #southeast_of_the_Loyalty_Islands. Retweet if you felt it.,earthquake
5.0 magnitude #earthquake. Southeast of the Loyalty Islands https://t.co/5mUNkCCjwy,earthquake
A 5.0 magnitude earthquake occurred in southeast of the Loyalty Islands. Details: https://t.co/ZfbjEjW6NF Map: https://t.co/WsL7MeU94p,earthquake
Quake alert! A 5 magnitude earthquake occurred southeast of the Loyalty Islands. Visit Us: https://t.co/LZJjQthcOZ #earthquake #quakelogic #preparedness #quake  https://t.co/lvnQ4amLzS,earthquake
"📌 Earthquake information - New event 📌

#earthquake #USGS

Date and time (UTC): 08/18/2022 05:43:25 PM
Magnitude: 5 mb
Area: southeast of the Loyalty Islands
Depth (km): 129.264
Latitude: -22.2898
Longitude: 171.6659 https://t.co/NtXRgRJZZa",earthquake
"USGS reports a M5 earthquake, southeast of the Loyalty Islands on 8/18/22 @ 17:43:25 UTC https://t.co/Q4BbxVIwF8 #earthquake",earthquake
"@gabrielboric Chuta, pensaba q era el Twitter del distinguido Presidente de Chile, pero es Earthquake, al parecer #SextoRetiro",
Hilo_Earthquake is the imposter!,
M 5.0 - southeast of the Loyalty Islands #earthquake #USGS #Sismo https://t.co/EE6misrWfu,earthquake
#Earthquake (#sismo) M2.2 strikes 23 km NE of San Ardo (#California) 2 min ago. More info: https://t.co/ZplzdDczOQ,earthquake
"【USGS震源情報】
発生：2022/08/19 02:43:25 JST
震源地：ローヤリティー諸島南東方
深さ：129.3km
マグニチュード：5.0
https://t.co/0glC2YXSew",
“this meme” im gonna cry lol rip ad https://t.co/lVFoF3RYKm,other
"M5.0 earthquake auto-minted a new #NFT for @datamuseum

M5.0 #earthquake southeast of the Loyalty Islands that occurred at 2022-08-18T18:02:20.031Z.

🔬  https://t.co/OuZh7lUtnh
📰  https://t.co/SRwUJwUY1x

#algorand #history #seismology https://t.co/O9KQkCyxPI",other
"Mb 5 earthquake (reviewed) occured at 2022-08-18T17:43:25 UTC, southeast of the Loyalty Islands https://t.co/7HueJR7tcJ",earthquake
Yeh earthquake tha????,other
"⚠️ Atención Terremoto de magnitud 5 ubicado en: southeast of the Loyalty Islands a 129.264 Kms de profundidad. El Terremoto se produjo a las 17:43 del 18/08/2022. https://t.co/fkgYGkAmv9
#terremoto #eartquake",
A M5.0 earthquake has been reported by the USGS for southeast of the Loyalty Islands. Link: https://t.co/xv8DnM92cz,earthquake
"Preliminary M5.0 #earthquake 395km/245miles from #Lénakel, in #LoyaltyIslands, 2022-08-18 17:43 UTC by @raspishake network.

Join the largest #CitizenScience #seismograph community ➡ https://t.co/Y5O0dgJqJF

EVENT ➡ https://t.co/XA5AeHlXT1 https://t.co/NVoeUQyl50",other
"1.5 magnitude #earthquake. 16 km from Big Lake, AK, #UnitedStates https://t.co/xE2YQ6roGt",earthquake
"19:02 Last UK Earthquake Sun, 14 Aug 2022 21:35:29 ; Location: BUTTERWICK,CUMBRIA ; Lat/long: 54.575,-2.783 ;  Magnitude:  0.6",earthquake
"Sismo M4.2, TARAPACA, CHILE, Thu 18 Aug 2022 17:19:00 UTC https://t.co/zXgrJ2vWws",earthquake
"USGS reports a M1.5 earthquake, 5 km ENE of Point MacKenzie, Alaska on 8/18/22 @ 17:59:03 UTC https://t.co/iwHGFTvlNI #earthquake",earthquake
#发生地震: M  5.0  SOUTHEAST OF LOYALTY ISLANDS https://t.co/sAaRsEwHtt,
@NEOM One earthquake would eat away this whole 9M people at an instance.,other
@no_earthquake And only english-speakers. Céline is alright apparently,other
Starting in one hour! Join us to learn what's up with the #SouthCarolina #earthquake swarm this year. https://t.co/2ZKr4ZPj2m,other
@Jordan92338366 @earthquake_co Every detail 👍🏻,other
"USGS reports a M0.84 earthquake, 5km NW of The Geysers, CA on 8/18/22 @ 17:58:20 UTC https://t.co/QhGJ6E7lkM #earthquake",earthquake
Longterm forecast:https://t.co/wkZTFMH9Hn #earthquakes #global #worldwide #地震 #earthquake,earthquake
@froglament oh for sure for sure… def only one,other
@tr4insimulat0r @iamwhoisme @KyivIndependent They build cheaply without reinforcement so then it will be as it will be.  Earthquake and you get to look for people who survive.,other
@Kwesi_Survivor See the ground… earthquake ankasa 😂,other
"@no_earthquake we're all thinking of the same, because it's the only one.",other
"Commander Nuclear Recon Operations, Secret Services Operational Recon, LashkarePindi Earthquake Recon Is Online.",other
@no_earthquake Gimme ten minutes fam.,other
"📌 Earthquake information - New event 📌

#earthquake #USGS

Date and time (UTC): 08/17/2022 05:16:15 PM
Magnitude: 4.2 mb
Area: 23 km SSW of Trinity, Saint Kitts and Nevis
Depth (km): 155.598
Latitude: 17.0959
Longitude: -62.8342 https://t.co/dfWCdY9mxv",earthquake
